motif_id	tf_name	tf_class	tf_family	tf_subfamily
ZNF570_M07635_2.00	ZNF570	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF642-like factors
ZNF571_M07658_2.00	ZNF571	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN283-like factors
ZNF573_M07693_2.00	ZNF573	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN283-like factors
ZNF574_M08239_2.00	ZNF574	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF526-like factors
ZNF574_M08294_2.00	ZNF574	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF526-like factors
ZNF574_MA1982.1	ZNF574	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF526-like factors
ZNF582_M07564_2.00	ZNF582	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF620-like factors
ZNF582_M08274_2.00	ZNF582	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF620-like factors
ZNF584_M07631_2.00	ZNF584	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF585A_M07713_2.00	ZNF585A	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN81-like factors
ZNF586_M08281_2.00	ZNF586	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF587_M07746_2.00	ZNF587	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF417-like factors
ZNF594_M08354_2.00	ZNF594	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF595_M08400_2.00	ZNF595	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF595-like factors
ZNF596_M08342_2.00	ZNF596	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF605_M07704_2.00	ZNF605	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN300-like factors
ZNF610_M07616_2.00	ZNF610	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF610_M08327_2.00	ZNF610	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF610_MA1713.1	ZNF610	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF611_M07759_2.00	ZNF611	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN813-like factors
ZNF613_M07646_2.00	ZNF613	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF350-like factors
ZNF614_M07593_2.00	ZNF614	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF350-like factors
ZNF615_M07725_2.00	ZNF615	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF432-like factors
ZNF616_M07755_2.00	ZNF616	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF841-like factors
ZNF619_M07649_2.00	ZNF619	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF620-like factors
ZNF620_M07648_2.00	ZNF620	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF620-like factors
ZNF621_M07636_2.00	ZNF621	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF620-like factors
ZNF621_M08254_2.00	ZNF621	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF620-like factors
ZNF626_M07687_2.00	ZNF626	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF627_M07749_2.00	ZNF627	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF641_M07615_2.00	ZNF641	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF649_M07738_2.00	ZNF649	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF350-like factors
ZNF652_MA1657.1	ZNF652	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF652-like factors
ZNF653_M08248_2.00	ZNF653	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFP91-like factors
ZNF662_M07666_2.00	ZNF662	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF667_M07737_2.00	ZNF667	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF667_M08386_2.00	ZNF667	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF667_MA1984.1	ZNF667	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF669_M07690_2.00	ZNF669	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF669_M08262_2.00	ZNF669	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF669_M08367_2.00	ZNF669	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF669_MA1985.1	ZNF669	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF671_M07567_2.00	ZNF671	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF134-like factors
ZNF674_M07771_2.00	ZNF674	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF675_M07722_2.00	ZNF675	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF100-like factors
ZNF675_M08266_2.00	ZNF675	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF100-like factors
ZNF675_M08381_2.00	ZNF675	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF100-like factors
ZNF675_MA1714.1	ZNF675	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF100-like factors
ZNF677_M08382_2.00	ZNF677	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF680_M07637_2.00	ZNF680	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF680_M08343_2.00	ZNF680	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF680_MA1729.1	ZNF680	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF681_M07698_2.00	ZNF681	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF682_M07718_2.00	ZNF682	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF682_MA1599.1	ZNF682	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF684_M07574_2.00	ZNF684	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF684_M08240_2.00	ZNF684	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF684_M08297_2.00	ZNF684	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF69_M07744_2.00	ZNF69	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF692_M08253_2.00	ZNF692	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFP91-like factors
ZNF692_M08338_2.00	ZNF692	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFP91-like factors
ZNF695_M07724_2.00	ZNF695	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF7_M07598_2.00	ZNF7	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF701_M07618_2.00	ZNF701	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF525-like factors
ZNF701_MA1987.1	ZNF701	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF525-like factors
ZNF705G_M07763_2.00	ZNF705G	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF705 factors
ZNF707_M07661_2.00	ZNF707	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF707_MA1715.1	ZNF707	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF708_M07665_2.00	ZNF708	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF708_M08360_2.00	ZNF708	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF708_MA1730.1	ZNF708	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF71_M08267_2.00	ZNF71	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFP2-like factors
ZNF71_M08383_2.00	ZNF71	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFP2-like factors
ZNF714_M07606_2.00	ZNF714	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF100-like factors
ZNF716_M07664_2.00	ZNF716	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF479-like factors
ZNF730_M07669_2.00	ZNF730	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF100-like factors
ZNF736_M07767_2.00	ZNF736	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF736-like factors
ZNF737_M07768_2.00	ZNF737	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF74_M07675_2.00	ZNF74	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF749_M07680_2.00	ZNF749	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF75D_M07683_2.00	ZNF75D	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF75-like zinc finger factors
ZNF75D_MA1601.2	ZNF75D	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF75-like zinc finger factors
ZNF76_M08278_2.00	ZNF76	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF76-like factors
ZNF76_ZNF76_HUMAN.H11MO.0.C	ZNF76	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF76-like factors
ZNF764_M07623_2.00	ZNF764	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF764-like factors
ZNF765_M07701_2.00	ZNF765	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF525-like factors
ZNF766_M07699_2.00	ZNF766	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF768_M08333_2.00	ZNF768	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF768_MA1731.1	ZNF768	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF77_M07644_2.00	ZNF77	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF763-like factors
ZNF770_M08388_2.00	ZNF770	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF774_M08373_2.00	ZNF774	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF180-like factors
ZNF776_M07601_2.00	ZNF776	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF548-like factors
ZNF777_M07703_2.00	ZNF777	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF212-like factors
ZNF778_M07624_2.00	ZNF778	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF778_M08335_2.00	ZNF778	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF780A_M07729_2.00	ZNF780A	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN283-like factors
ZNF782_M07706_2.00	ZNF782	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN25-like factors
ZNF783_M07757_2.00	ZNF783	N/A	N/A	N/A
ZNF784_M08352_2.00	ZNF784	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF785_M07720_2.00	ZNF785	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF764-like factors
ZNF786_M07721_2.00	ZNF786	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF319-like factors
ZNF789_M07750_2.00	ZNF789	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF79_M07697_2.00	ZNF79	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF790_M07732_2.00	ZNF790	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF791_M07640_2.00	ZNF791	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF792_M07660_2.00	ZNF792	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	ZNF134-like factors
ZNF793_M07688_2.00	ZNF793	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF799_M07705_2.00	ZNF799	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF442-like factors
ZNF8_M07781_2.00	ZNF8	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF8_M08401_2.00	ZNF8	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF8_MA1718.1	ZNF8	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF8_ZNF8_HUMAN.H11MO.0.C	ZNF8	C2H2 zinc finger factors	factors with multiple dispersed zinc fingers	unclassified
ZNF805_M07753_2.00	ZNF805	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF460-like factors
ZNF808_M07747_2.00	ZNF808	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN813-like factors
ZNF81_M07728_2.00	ZNF81	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN81-like factors
ZNF816_M07657_2.00	ZNF816	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF816_M08353_2.00	ZNF816	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF816_MA1719.1	ZNF816	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF823_M07733_2.00	ZNF823	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF442-like factors
ZNF84_M07736_2.00	ZNF84	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF846_M07707_2.00	ZNF846	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF562-like factors
ZNF85_M07573_2.00	ZNF85	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF85_M08295_2.00	ZNF85	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF85_MA1720.1	ZNF85	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF85_ZNF85_HUMAN.H11MO.0.C	ZNF85	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF860_M07723_2.00	ZNF860	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZFN813-like factors
ZNF879_M07766_2.00	ZNF879	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF880_M07764_2.00	ZNF880	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF891_M07762_2.00	ZNF891	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF177-like factors
ZNF90_M07761_2.00	ZNF90	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF93_M07671_2.00	ZNF93	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF93_MA1721.1	ZNF93	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZNF98_M08380_2.00	ZNF98	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF98-like factors
ZSC22_ZSC22_HUMAN.H11MO.0.C	ZSC22	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZSC31_ZSC31_HUMAN.H11MO.0.C	ZSC31	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF24-like factors
ZSCAN16_M08377_2.00	ZSCAN16	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZSCAN22_M08261_2.00	ZSCAN22	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZSCAN22_M08361_2.00	ZSCAN22	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZSCAN29_M08271_2.00	ZSCAN29	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF500-like factors
ZSCAN29_MA1602.1	ZSCAN29	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF500-like factors
ZSCAN30_M08365_2.00	ZSCAN30	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	unclassified
ZSCAN31_M08270_2.00	ZSCAN31	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF24-like factors
ZSCAN31_M08393_2.00	ZSCAN31	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZNF24-like factors
ZSCAN5C_M08390_2.00	ZSCAN5C	C2H2 zinc finger factors	more than 3 adjacent zinc finger factors	ZSCAN5-like zinc finger factors
